,Timestamp,UTC,Callsign,Altitude,Speed,Direction,Position NS,Position OW,Flightphase,Country
0,1621754943,2021-05-23 07:29:03,RYR1TZ,125,145,37,37.943665,23.962408,climb,Greece
1,1621754953,2021-05-23 07:29:13,RYR1TZ,325,161,37,37.949295,23.967785,climb,Greece
2,1621754966,2021-05-23 07:29:26,RYR1TZ,900,156,37,37.956924,23.975273,climb,Greece
3,1621754978,2021-05-23 07:29:38,RYR1TZ,1425,156,37,37.964096,23.982319,climb,Greece
4,1621754988,2021-05-23 07:29:48,RYR1TZ,1775,160,37,37.96994,23.987888,climb,Greece
5,1621754995,2021-05-23 07:29:55,RYR1TZ,2025,160,36,37.974056,23.991812,climb,Greece
6,1621755001,2021-05-23 07:30:01,RYR1TZ,2250,159,36,37.977676,23.995134,climb,Greece
7,1621755008,2021-05-23 07:30:08,RYR1TZ,2475,159,36,37.98143,23.998699,climb,Greece
8,1621755020,2021-05-23 07:30:20,RYR1TZ,2900,162,36,37.98914,24.005962,climb,Greece
9,1621755030,2021-05-23 07:30:30,RYR1TZ,3200,165,36,37.99498,24.011438,climb,Greece
10,1621755037,2021-05-23 07:30:37,RYR1TZ,3425,165,37,37.999054,24.015295,climb,Greece
11,1621755043,2021-05-23 07:30:43,RYR1TZ,3600,169,37,38.002918,24.01898,climb,Greece
12,1621755050,2021-05-23 07:30:50,RYR1TZ,3750,179,36,38.007568,24.023418,climb,Greece
13,1621755057,2021-05-23 07:30:57,RYR1TZ,3850,189,36,38.012463,24.027996,climb,Greece
14,1621755063,2021-05-23 07:31:03,RYR1TZ,3950,199,37,38.016792,24.032116,climb,Sea
15,1621755071,2021-05-23 07:31:11,RYR1TZ,4125,207,37,38.022537,24.03756,climb,Sea
16,1621755077,2021-05-23 07:31:17,RYR1TZ,4350,211,33,38.02792,24.042326,climb,Sea
17,1621755085,2021-05-23 07:31:25,RYR1TZ,4575,216,32,38.034164,24.047377,climb,Sea
18,1621755090,2021-05-23 07:31:30,RYR1TZ,4825,217,32,38.038952,24.051163,climb,Sea
19,1621755095,2021-05-23 07:31:35,RYR1TZ,5000,219,31,38.042496,24.053982,climb,Sea
20,1621755112,2021-05-23 07:31:52,RYR1TZ,5425,246,32,38.058178,24.066387,climb,Sea
21,1621755123,2021-05-23 07:32:03,RYR1TZ,5875,261,32,38.069687,24.075603,climb,Sea
22,1621755133,2021-05-23 07:32:13,RYR1TZ,6275,273,32,38.080536,24.084311,climb,Sea
23,1621755144,2021-05-23 07:32:24,RYR1TZ,6950,276,32,38.092438,24.093836,climb,Sea
24,1621755159,2021-05-23 07:32:39,RYR1TZ,7850,276,32,38.107616,24.106033,climb,Sea
25,1621755171,2021-05-23 07:32:51,RYR1TZ,8600,277,32,38.120697,24.116543,climb,Sea
26,1621755183,2021-05-23 07:33:03,RYR1TZ,9300,281,32,38.134476,24.12747,climb,Sea
27,1621755193,2021-05-23 07:33:13,RYR1TZ,9900,282,32,38.145508,24.136425,climb,Sea
28,1621755207,2021-05-23 07:33:27,RYR1TZ,10525,290,32,38.161331,24.149059,climb,Sea
29,1621755219,2021-05-23 07:33:39,RYR1TZ,10725,311,32,38.175442,24.160309,climb,Sea
30,1621755232,2021-05-23 07:33:52,RYR1TZ,10950,332,32,38.19191,24.173487,climb,Sea
31,1621755244,2021-05-23 07:34:04,RYR1TZ,11400,341,32,38.207657,24.186102,climb,Sea
32,1621755253,2021-05-23 07:34:13,RYR1TZ,11850,341,22,38.220474,24.194174,climb,Sea
33,1621755255,2021-05-23 07:34:15,RYR1TZ,11925,341,19,38.223343,24.195417,climb,Sea
34,1621755256,2021-05-23 07:34:16,RYR1TZ,12000,342,16,38.225739,24.196337,climb,Sea
35,1621755259,2021-05-23 07:34:19,RYR1TZ,12100,341,13,38.229069,24.197388,climb,Sea
36,1621755261,2021-05-23 07:34:21,RYR1TZ,12225,342,10,38.233353,24.198402,climb,Sea
37,1621755262,2021-05-23 07:34:22,RYR1TZ,12275,342,9,38.23489,24.198702,climb,Sea
38,1621755263,2021-05-23 07:34:23,RYR1TZ,12325,342,9,38.236423,24.19894,climb,Sea
39,1621755265,2021-05-23 07:34:25,RYR1TZ,12425,341,6,38.239079,24.199238,climb,Sea
40,1621755266,2021-05-23 07:34:26,RYR1TZ,12450,341,5,38.240021,24.199375,climb,Sea
41,1621755268,2021-05-23 07:34:28,RYR1TZ,12575,340,3,38.243641,24.199537,climb,Sea
42,1621755269,2021-05-23 07:34:29,RYR1TZ,12625,341,2,38.245056,24.199551,climb,Sea
43,1621755271,2021-05-23 07:34:31,RYR1TZ,12775,340,3,38.249039,24.199551,climb,Sea
44,1621755272,2021-05-23 07:34:32,RYR1TZ,12800,340,359,38.249832,24.199478,climb,Sea
45,1621755274,2021-05-23 07:34:34,RYR1TZ,12925,340,357,38.252953,24.199238,climb,Sea
46,1621755277,2021-05-23 07:34:37,RYR1TZ,13075,339,354,38.257874,24.198614,climb,Sea
47,1621755278,2021-05-23 07:34:38,RYR1TZ,13125,339,354,38.258743,24.198498,climb,Sea
48,1621755279,2021-05-23 07:34:39,RYR1TZ,13200,340,353,38.261078,24.19809,climb,Sea
49,1621755280,2021-05-23 07:34:40,RYR1TZ,13275,339,352,38.263367,24.197739,climb,Sea
50,1621755283,2021-05-23 07:34:43,RYR1TZ,13400,340,352,38.26712,24.197153,climb,Sea
51,1621755284,2021-05-23 07:34:44,RYR1TZ,13450,340,352,38.268539,24.19692,climb,Sea
52,1621755286,2021-05-23 07:34:46,RYR1TZ,13575,341,353,38.272598,24.196253,climb,Sea
53,1621755289,2021-05-23 07:34:49,RYR1TZ,13725,341,353,38.276974,24.195597,climb,Sea
54,1621755290,2021-05-23 07:34:50,RYR1TZ,13750,341,353,38.277832,24.195518,climb,Sea
55,1621755292,2021-05-23 07:34:52,RYR1TZ,13900,342,353,38.28186,24.194933,climb,Sea
56,1621755293,2021-05-23 07:34:53,RYR1TZ,13925,342,353,38.282745,24.194761,climb,Sea
57,1621755296,2021-05-23 07:34:56,RYR1TZ,14100,342,353,38.288086,24.193998,climb,Sea
58,1621755327,2021-05-23 07:35:27,RYR1TZ,15575,350,354,38.336651,24.187595,climb,Sea
59,1621755360,2021-05-23 07:36:00,RYR1TZ,17125,359,354,38.391632,24.180616,climb,Sea
60,1621755392,2021-05-23 07:36:32,RYR1TZ,18675,362,354,38.445282,24.173862,climb,Sea
61,1621755453,2021-05-23 07:37:33,RYR1TZ,21125,378,354,38.549057,24.160368,climb,Sea
62,1621755515,2021-05-23 07:38:35,RYR1TZ,23475,392,354,38.659607,24.146038,climb,Sea
63,1621755576,2021-05-23 07:39:36,RYR1TZ,25525,404,354,38.771683,24.131348,climb,Sea
64,1621755638,2021-05-23 07:40:38,RYR1TZ,27350,417,354,38.887619,24.116125,climb,Sea
65,1621755699,2021-05-23 07:41:39,RYR1TZ,29100,424,354,39.006447,24.100525,climb,Sea
66,1621755760,2021-05-23 07:42:40,RYR1TZ,30775,429,354,39.127213,24.084658,climb,Sea
67,1621755821,2021-05-23 07:43:41,RYR1TZ,32575,426,354,39.246048,24.068954,climb,Sea
68,1621755882,2021-05-23 07:44:42,RYR1TZ,34175,424,354,39.366989,24.052954,climb,Sea
69,1621755944,2021-05-23 07:45:44,RYR1TZ,35600,422,354,39.486694,24.037012,climb,Sea
70,1621756005,2021-05-23 07:46:45,RYR1TZ,36975,418,354,39.604549,24.021423,climb,Sea
71,1621756066,2021-05-23 07:47:46,RYR1TZ,38000,413,354,39.720791,24.005859,climb,Sea
72,1621756127,2021-05-23 07:48:47,RYR1TZ,38000,412,354,39.836655,23.990141,climb,Sea
73,1621756188,2021-05-23 07:49:48,RYR1TZ,38000,410,354,39.952332,23.97467,cruise,Sea
74,1621756250,2021-05-23 07:50:50,RYR1TZ,38000,408,353,40.069244,23.95874,cruise,Greece
75,1621756310,2021-05-23 07:51:50,RYR1TZ,38000,406,354,40.181946,23.943542,cruise,Greece
76,1621756372,2021-05-23 07:52:52,RYR1TZ,38000,405,354,40.297665,23.927786,cruise,Greece
77,1621756432,2021-05-23 07:53:52,RYR1TZ,38000,405,354,40.410088,23.912493,cruise,Greece
78,1621756496,2021-05-23 07:54:56,RYR1TZ,38000,406,355,40.527557,23.896484,cruise,Greece
79,1621756516,2021-05-23 07:55:16,RYR1TZ,38000,412,4,40.566643,23.89695,cruise,Sea
80,1621756517,2021-05-23 07:55:17,RYR1TZ,38000,412,4,40.567436,23.897074,cruise,Sea
81,1621756519,2021-05-23 07:55:19,RYR1TZ,38000,412,5,40.572876,23.897766,cruise,Sea
82,1621756522,2021-05-23 07:55:22,RYR1TZ,38000,413,6,40.577816,23.89851,cruise,Sea
83,1621756523,2021-05-23 07:55:23,RYR1TZ,38000,413,6,40.579926,23.898865,cruise,Sea
84,1621756524,2021-05-23 07:55:24,RYR1TZ,38000,414,7,40.58075,23.898987,cruise,Sea
85,1621756528,2021-05-23 07:55:28,RYR1TZ,38000,415,9,40.58876,23.900574,cruise,Sea
86,1621756529,2021-05-23 07:55:29,RYR1TZ,38000,415,9,40.590729,23.901001,cruise,Sea
87,1621756590,2021-05-23 07:56:30,RYR1TZ,38000,418,12,40.705696,23.934153,cruise,Sea
88,1621756651,2021-05-23 07:57:31,RYR1TZ,38000,419,12,40.822128,23.968262,cruise,Greece
89,1621756712,2021-05-23 07:58:32,RYR1TZ,38000,419,12,40.936596,24.001944,cruise,Greece
90,1621756772,2021-05-23 07:59:32,RYR1TZ,38000,419,12,41.051533,24.035839,cruise,Greece
91,1621756838,2021-05-23 08:00:38,RYR1TZ,38000,420,12,41.174789,24.07251,cruise,Greece
92,1621756901,2021-05-23 08:01:41,RYR1TZ,38000,421,12,41.294487,24.108,cruise,Greece
93,1621756967,2021-05-23 08:02:47,RYR1TZ,38000,425,12,41.421249,24.145714,cruise,Greece
94,1621757028,2021-05-23 08:03:48,RYR1TZ,38000,432,12,41.539719,24.180908,cruise,Bulgaria
95,1621757091,2021-05-23 08:04:51,RYR1TZ,38000,435,12,41.663361,24.217987,cruise,Bulgaria
96,1621757152,2021-05-23 08:05:52,RYR1TZ,38000,433,12,41.781418,24.253569,cruise,Bulgaria
97,1621757214,2021-05-23 08:06:54,RYR1TZ,38000,431,12,41.903046,24.290335,cruise,Bulgaria
98,1621757276,2021-05-23 08:07:56,RYR1TZ,38000,431,12,42.023254,24.32679,cruise,Bulgaria
99,1621757338,2021-05-23 08:08:58,RYR1TZ,38000,428,12,42.144066,24.363396,cruise,Bulgaria
100,1621757400,2021-05-23 08:10:00,RYR1TZ,38000,424,12,42.262665,24.399698,cruise,Bulgaria
101,1621757461,2021-05-23 08:11:01,RYR1TZ,38000,421,12,42.380127,24.435654,cruise,Bulgaria
102,1621757524,2021-05-23 08:12:04,RYR1TZ,38000,421,12,42.498093,24.471983,cruise,Bulgaria
103,1621757586,2021-05-23 08:13:06,RYR1TZ,38000,421,12,42.616745,24.508562,cruise,Bulgaria
104,1621757648,2021-05-23 08:14:08,RYR1TZ,38000,424,13,42.734257,24.545757,cruise,Bulgaria
105,1621757710,2021-05-23 08:15:10,RYR1TZ,38000,424,13,42.853226,24.583698,cruise,Bulgaria
106,1621757774,2021-05-23 08:16:14,RYR1TZ,38000,424,13,42.974464,24.622324,cruise,Bulgaria
107,1621757836,2021-05-23 08:17:16,RYR1TZ,38000,427,13,43.093174,24.661102,cruise,Bulgaria
108,1621757897,2021-05-23 08:18:17,RYR1TZ,38000,429,13,43.21225,24.701992,cruise,Bulgaria
109,1621757957,2021-05-23 08:19:17,RYR1TZ,38000,426,12,43.328018,24.735334,cruise,Bulgaria
110,1621758019,2021-05-23 08:20:19,RYR1TZ,38000,422,12,43.446877,24.771749,cruise,Bulgaria
111,1621758084,2021-05-23 08:21:24,RYR1TZ,38000,420,12,43.568798,24.809679,cruise,Bulgaria
112,1621758146,2021-05-23 08:22:26,RYR1TZ,38000,406,2,43.686157,24.839237,cruise,Bulgaria
113,1621758149,2021-05-23 08:22:29,RYR1TZ,38000,405,2,43.69202,24.839499,cruise,Bulgaria
114,1621758150,2021-05-23 08:22:30,RYR1TZ,38000,405,2,43.693977,24.83963,cruise,Bulgaria
115,1621758152,2021-05-23 08:22:32,RYR1TZ,38000,405,2,43.698257,24.839832,cruise,Bulgaria
116,1621758213,2021-05-23 08:23:33,RYR1TZ,38425,410,2,43.811829,24.8459,cruise,Romania
117,1621758276,2021-05-23 08:24:36,RYR1TZ,39000,411,2,43.931812,24.852512,cruise,Romania
118,1621758337,2021-05-23 08:25:37,RYR1TZ,39000,410,2,44.048447,24.859123,cruise,Romania
119,1621758402,2021-05-23 08:26:42,RYR1TZ,39000,409,2,44.17123,24.865919,cruise,Romania
120,1621758463,2021-05-23 08:27:43,RYR1TZ,39000,409,2,44.285202,24.872196,cruise,Romania
